fill	x	y	key	group	clickSelects	showSelected1	PANEL
#FB61D7	1986.11367328949	1986.05240696062	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.11991441908	1986.05684778752	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.12546973768	1986.0653161979	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.1293435649	1986.06690956048	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.13705089298	1986.0653161979	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.1409247202	1986.05050390861	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.14302300496	1986.04236009943	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.15079771879	1986.03858318862	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.15718688688	1986.0306902142	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.16268834941	1986.03281456557	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.16724811898	1986.04205021189	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.17396016073	1986.04395328192	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.19467451621	1986.04382048069	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.21347882043	1986.04367301983	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.2509125937	1986.04339272171	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.28833296863	1986.0431271913	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.3257667419	1986.04286162486	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35395986557	1986.04265507519	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35386568313	1986.07922845003	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35371777599	1986.13568939377	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35354294082	1986.20238889064	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35338137263	1986.26638874424	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35323346549	1986.32551990391	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35304523198	1986.39548007248	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35459195185	1986.41554454762	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.3564347487	1986.42388022881	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.35576233605	1986.43544665011	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.38476238118	1986.43619908233	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.43720728418	1986.43105019834	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.46012763655	1986.43175839951	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.4666379151	1986.43081427536	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.49527476019	1986.43432538562	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.51847765986	1986.4298994705	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.5283369974	1986.42497181383	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.53720117998	1986.42247859417	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.56499064589	1986.41945409757	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.60126769601	1986.42327511338	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.61358878106	1986.42237529232	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.62042180192	1986.41263804853	569	424	Gabon	Afrique subsaharienne	2
#FB61D7	1986.62367680984	1986.39370960558	569	424	Gabon	Afrique subsaharienne	2
#C49A00	1984.64589309753	2001.05651845938	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.63435220293	2001.04608742193	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.63070700127	2001.03385717459	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.62791599289	2001.02901855633	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.62028933397	2001.02587541389	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.61273661221	2001.02578781622	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.5839450623	2001.05033706116	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.57732048739	2001.04923056437	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.58389793824	2001.0604730328	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.60178089329	2001.06960508913	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.61184215823	2001.08167166715	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.6350583413	2001.06995893758	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.64589309753	2001.05651845938	570	425	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.21461077134	2001.85152833513	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.2203811858	2001.84590710092	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.23491483556	2001.84679229835	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.2301061459	2001.8342669852	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.2141130625	2001.82029631062	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.20333896002	2001.80650198397	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.19033193261	2001.79494946591	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.18402348294	2001.80819861238	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.17670615158	2001.80769607842	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.16551505868	2001.83310170577	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.16349742665	2001.87118017917	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.17811855968	2001.88109485145	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.19831504313	2001.88047475221	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.21461077134	2001.85152833513	571	426	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93621117882	2002.08336131215	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92441473063	2002.08522045728	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.91614920417	2002.07985049005	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.91078901528	2002.07487817009	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90559689672	2002.07577950394	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89074043896	2002.07386157617	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87673812524	2002.07427420726	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87475405474	2002.0821672177	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87714171732	2002.10593499928	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87402102117	2002.11236651187	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.86065079373	2002.11565718723	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.85569419693	2002.12132222027	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.84801373121	2002.13772834039	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.84651390553	2002.14539889887	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.84541097276	2002.15599245304	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.83730018396	2002.1696542306	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.8274405837	2002.17943520119	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.82165670523	2002.17990776753	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.81011594198	2002.16392926231	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.80059950993	2002.14774559415	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.80397556264	2002.13961630054	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.80708942826	2002.1289201649	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.80191090507	2002.12124845382	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.786254028	2002.10369203808	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.78380594154	2002.09687555681	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77958244397	2002.09318838677	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77211050631	2002.09804198884	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.7535145331	2002.09692050824	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.74495989153	2002.10001869925	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.73501287369	2002.1129577961	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.71074749898	2002.12160230227	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.7066786734	2002.14230186046	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.70199772769	2002.14616653102	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.67447714803	2002.18172311382	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.67081861371	2002.1935833763	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.67438309695	2002.20066610836	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.6846594906	2002.21139105902	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.71916776311	2002.22915379031	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.72459514072	2002.23630913622	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.72571160318	2002.24262423613	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.71558305099	2002.24983836468	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.70644991649	2002.25780514158	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.70333611654	2002.26302757591	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.70308056295	2002.26755729714	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.70826571963	2002.27345861336	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.71869028313	2002.27388507566	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.72692224807	2002.27121565216	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.73346602246	2002.27652683675	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.74497328987	2002.28186798897	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.75269408195	2002.28859456737	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.75933217014	2002.30595965138	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.76634679101	2002.32156932433	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.76707305973	2002.33003748258	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77321343907	2002.35970542777	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77658962313	2002.36706824183	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.79838681387	2002.38649763391	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.80390160907	2002.37589024854	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.81464208435	2002.37329343888	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.82426622852	2002.38306057826	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.83578019509	2002.41385000405	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.84379686714	2002.41578291564	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.8526274882	2002.41328984005	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.86998575712	2002.41715566322	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90080843592	2002.43152513768	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.91454856256	2002.43176142085	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93397838525	2002.42422110626	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94845154546	2002.42438477558	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.96131046869	2002.40237240505	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.96820411046	2002.36767220467	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98425774909	2002.33338578797	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00524112217	2002.30355417346	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00608180218	2002.28530504462	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99858293648	2002.27550909022	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98289243221	2002.26333762553	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98295968661	2002.25032476223	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99331016518	2002.25689112912	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00224153648	2002.25991555368	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.02374271591	2002.25700869441	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.03126187615	2002.24377453175	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.0364606282	2002.2239613236	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.03918436576	2002.20768890517	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.03732817057	2002.18999878774	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.03154429209	2002.19560503814	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.02566629686	2002.21143485785	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.01913585513	2002.21872275286	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.01154287267	2002.22266234247	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.01498624546	2002.20094619036	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.0136277591	2002.1718960392	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.01694338793	2002.16915284924	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.02714589368	2002.16865146788	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.02040015905	2002.13890860364	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00645170139	2002.13083809267	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99018283554	2002.12781366811	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9862619171	2002.11728004919	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98330948831	2002.10370702189	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97481520493	2002.08346619883	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.96361734718	2002.07204622987	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94977633894	2002.07434797371	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93621117882	2002.08336131215	572	427	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.08945703043	2002.49431537274	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.07209199666	2002.49409292078	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.0658171742	2002.49670471425	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.05831824282	2002.5040525445	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.04989127952	2002.54553810593	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.05290426355	2002.56021763002	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.05636116602	2002.56740294355	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.06016103967	2002.57298037894	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.06932110221	2002.57532476901	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.07843407353	2002.5674755574	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.08188421116	2002.56017383119	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.08951751999	2002.53212759535	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.09092992808	2002.50806590056	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.08945703043	2002.49431537274	573	428	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94848517266	2002.63987156772	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9534551678	2002.601069261	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95830424951	2002.57700756621	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95862035833	2002.56878952234	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95406722226	2002.55737070599	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93136892763	2002.54217481673	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92421973227	2002.54208606647	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92392385232	2002.5457743891	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92904858512	2002.56123652915	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92463665702	2002.57877796108	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92678879785	2002.59211470521	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92467711474	2002.59456282936	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92025172262	2002.59267486921	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90398955594	2002.57149006607	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89856211265	2002.56939463778	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89797035274	2002.57370190705	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90199215278	2002.59105200725	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90248979594	2002.60291457492	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90491102005	2002.61020246993	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90932958164	2002.61693020094	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9145955881	2002.62197513474	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9188393802	2002.62269781546	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92336558825	2002.61749036494	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93653405249	2002.63202235612	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94848517266	2002.63987156772	574	429	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97036295046	2002.60481751888	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.96749124008	2002.60157179496	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9605168799	2002.60247197621	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95792758546	2002.60733940948	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95650177903	2002.61481978883	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95632700953	2002.62855533284	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9605505071	2002.63838010226	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97839308652	2002.65322214306	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97032938894	2002.65848952882	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97000651527	2002.66219283527	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97463353924	2002.67452681668	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99384150122	2002.69371992559	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99898639721	2002.69720193268	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00409779736	2002.6966717363	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99417100838	2002.66254668372	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97036295046	2002.60481751888	575	430	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99683432206	2002.76489072124	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94197489411	2002.74808580123	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92306964261	2002.7495761141	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92136142024	2002.75782297299	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92512766669	2002.76332664192	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94077771323	2002.76868162535	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94711315661	2002.80909065761	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92345300583	2002.8276809563	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92220886509	2002.83290339063	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92405829544	2002.84176919616	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92680226186	2002.84572376959	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94116114213	2002.8551209241	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94719380935	2002.85720136858	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95208998228	2002.85593350768	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.96216461272	2002.84510367034	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97358439686	2002.82235363529	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98882428351	2002.81873907911	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99918146124	2002.80910564143	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.99683432206	2002.76489072124	576	431	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.88254880039	2002.83760945979	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87472049321	2002.83592666259	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.87415552997	2002.84020626944	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.88774091896	2002.86063957684	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89653778146	2002.86400286604	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89961808556	2002.86201117182	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.89322891748	2002.85017972437	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.88254880039	2002.83760945979	577	432	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77108139575	2002.9525525769	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.75897573495	2002.94839168793	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.75448308842	2002.95082598087	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.75371636198	2002.9546468526	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.7564738581	2002.96504792243	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.76576829808	2002.96872126125	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.772487039	2002.96308619583	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77355634457	2002.95796634297	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77108139575	2002.9525525769	578	433	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92780437871	2002.95233012494	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92371525859	2002.94843663936	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.91855013374	2002.9491881351	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9134321001	2002.95420425388	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.90665286962	2002.96841236423	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92183890021	2002.97826710127	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92791865865	2002.97248335034	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93025246517	2002.96587433722	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.93035328109	2002.95854264338	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.92780437871	2002.95233012494	579	434	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.79408923138	2002.99784517886	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.78827849055	2002.99616353426	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.78065174954	2002.99778639622	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77595733982	2003.00247748157	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77121597023	2003.02105164384	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.770328199	2003.03229411227	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77244001346	2003.05318384959	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.77195576864	2003.07814687823	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.78767990011	2003.07892834159	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.79170839932	2003.07532992182	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.79440520885	2003.00117850044	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.79408923138	2002.99784517886	580	435	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94630603812	2003.11557643737	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94611103977	2003.10222355683	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94368318217	2003.08652743882	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.94684407333	2003.06985622051	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9475704734	2003.0579487014	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.95337444939	2003.05415779729	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9569255343	2003.04867026477	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.98273106106	2003.04253266539	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00673418301	2003.04425810882	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.01135450781	2003.03934572411	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.011879079	2003.03155529514	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1984.00808597019	2003.0229557404	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.9944198628	2003.007272301	581	436	Royaume-Uni	Europe et Asie centrale	2
#C49A00	1983.97811743543	2002.98192660889	581	436	Royaume-Uni	Europe et Asie centrale	2
