colour	x	y	key	group	clickSelects	showSelected1	PANEL
#00C094	7.312	1962	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.348	1963	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.381	1964	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.407	1965	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.419	1966	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.413	1967	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.383	1968	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.327	1969	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.241	1970	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	7.123	1971	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.975	1972	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.805	1973	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.617	1974	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.421	1975	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.23	1976	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	6.048	1977	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	5.877	1978	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	5.715	1979	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	5.549	1980	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	5.362	1981	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	5.14	1982	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	4.876	1983	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	4.575	1984	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	4.239	1985	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	3.878	1986	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	3.511	1987	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	3.161	1988	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.844	1989	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.588	1990	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.418	1991	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.338	1992	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.341	1993	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.413	1994	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.525	1995	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.64	1996	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.722	1997	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.749	1998	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.714	1999	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.626	2000	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.508	2001	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.392	2002	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.305	2003	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.254	2004	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.239	2005	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.251	2006	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.272	2007	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.29	2008	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.298	2009	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.295	2010	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#00C094	2.283	2011	Koweït	106	Koweït	Moyen-Orient et Afrique du Nord	1
#C49A00	4.563	1960	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	4.514	1961	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	4.437	1962	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	4.331	1963	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	4.201	1964	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	4.059	1965	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.918	1966	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.79	1967	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.683	1968	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.6	1969	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.538	1970	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.489	1971	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.44	1972	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.385	1973	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.32	1974	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.249	1975	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.175	1976	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.106	1977	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.048	1978	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.019	1979	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.9	1980	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.95	1981	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3	1982	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.04	1983	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.08	1984	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.08	1985	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.135	1986	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.19	1987	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	3.13	1988	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.82	1989	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.72	1990	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.61	1991	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.5	1992	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.3	1993	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.28	1994	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.26	1995	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.13	1996	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2	1997	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	1.8	1998	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	1.7	1999	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	1.8	2000	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	1.9	2001	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2	2002	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.03	2003	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.21	2004	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.22	2005	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.36	2006	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.5	2007	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.7	2008	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.6	2009	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.59	2010	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#C49A00	2.59	2011	Kazakhstan	102	Kazakhstan	Europe et Asie centrale	1
#F8766D	5.961	1960	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.964	1961	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.966	1962	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.969	1963	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.971	1964	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.973	1965	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.974	1966	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.973	1967	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.973	1968	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.972	1969	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.974	1970	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.979	1971	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.99	1972	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.006	1973	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.029	1974	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.059	1975	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.096	1976	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.139	1977	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.186	1978	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.233	1979	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.277	1980	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.315	1981	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.345	1982	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.363	1983	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.369	1984	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.361	1985	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.342	1986	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.313	1987	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.274	1988	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.222	1989	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.152	1990	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	6.057	1991	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.934	1992	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.782	1993	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.603	1994	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.4	1995	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	5.175	1996	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	4.938	1997	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	4.696	1998	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	4.457	1999	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	4.227	2000	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	4.011	2001	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.811	2002	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.626	2003	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.46	2004	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.311	2005	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.178	2006	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	3.057	2007	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	2.946	2008	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	2.843	2009	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	2.747	2010	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#F8766D	2.658	2011	République démocratique populaire lao	158	République démocratique populaire lao	Asie de l'Est et Pacifique	1
#00C094	5.731	1960	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.719	1961	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.697	1962	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.663	1963	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.615	1964	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.553	1965	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.475	1966	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.385	1967	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.285	1968	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.178	1969	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	5.068	1970	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.956	1971	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.845	1972	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.737	1973	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.634	1974	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.536	1975	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.445	1976	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.359	1977	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.276	1978	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.194	1979	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.111	1980	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	4.021	1981	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.924	1982	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.82	1983	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.709	1984	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.596	1985	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.485	1986	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.381	1987	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.288	1988	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.206	1989	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.137	1990	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.078	1991	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	3.027	1992	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.977	1993	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.926	1994	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.868	1995	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.797	1996	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.711	1997	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.613	1998	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.503	1999	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.387	2000	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.272	2001	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.165	2002	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	2.073	2003	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.997	2004	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.939	2005	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.896	2006	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.865	2007	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.84	2008	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.819	2009	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.8	2010	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#00C094	1.783	2011	Liban	109	Liban	Moyen-Orient et Afrique du Nord	1
#53B400	6.967	1960	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.931	1961	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.88	1962	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.821	1963	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.758	1964	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.688	1965	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.607	1966	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.508	1967	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.387	1968	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.249	1969	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	6.101	1970	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.953	1971	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.813	1972	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.686	1973	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.571	1974	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.462	1975	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.347	1976	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.216	1977	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	5.064	1978	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.891	1979	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.703	1980	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.512	1981	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.328	1982	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.161	1983	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	4.014	1984	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.888	1985	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.781	1986	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.683	1987	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.589	1988	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.495	1989	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.398	1990	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3.2	1991	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	3	1992	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.8	1993	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.8	1994	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.9	1995	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.5	1996	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.6	1997	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.1	1998	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.1	1999	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2	2000	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.2	2001	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.1	2002	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.101	2003	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.066	2004	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.046	2005	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.035	2006	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.026	2007	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	2.014	2008	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	1.997	2009	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	1.98	2010	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#53B400	1.954	2011	Sainte-Lucie	168	Sainte-Lucie	Amérique latine et Caraïbes	1
#A58AFF	5.541	1960	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	5.421	1961	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	5.299	1962	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	5.18	1963	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	5.067	1964	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.959	1965	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.849	1966	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.734	1967	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.609	1968	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.477	1969	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.342	1970	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.208	1971	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	4.083	1972	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.97	1973	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.87	1974	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.783	1975	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.705	1976	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.633	1977	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.562	1978	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.488	1979	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.408	1980	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.319	1981	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.222	1982	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.119	1983	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	3.01	1984	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.902	1985	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.798	1986	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.702	1987	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.619	1988	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.548	1989	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.488	1990	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.435	1991	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.385	1992	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.337	1993	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.289	1994	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.245	1995	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.208	1996	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.184	1997	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.173	1998	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.176	1999	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.191	2000	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.216	2001	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.247	2002	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.279	2003	Sri Lanka	181	Sri Lanka	Asie du Sud	1
#A58AFF	2.308	2004	Sri Lanka	181	Sri Lanka	Asie du Sud	1
