x	y	label	key	clickSelects	showSelected1	showSelected2	showSelected3	PANEL	group
1.5862	80.6439024390244	Canada	Canada	Canada	Canada	2006	Amérique du Nord	3	35
1.6589	80.8043902439024	Canada	Canada	Canada	Canada	2007	Amérique du Nord	3	35
1.6808	80.9648780487805	Canada	Canada	Canada	Canada	2008	Amérique du Nord	3	35
1.668	80.6617804878049	Canada	Canada	Canada	Canada	2009	Amérique du Nord	3	35
1.6269	80.7978048780488	Canada	Canada	Canada	Canada	2010	Amérique du Nord	3	35
1.6269	80.929243902439	Canada	Canada	Canada	Canada	2011	Amérique du Nord	3	35
6.001	41.0180487804878	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1960	Afrique subsaharienne	3	44
6.015	41.2335365853659	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1961	Afrique subsaharienne	3	44
6.03	41.451512195122	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1962	Afrique subsaharienne	3	44
6.048	41.678	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1963	Afrique subsaharienne	3	44
6.067	41.918	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1964	Afrique subsaharienne	3	44
6.089	42.1804878048781	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1965	Afrique subsaharienne	3	44
6.111	42.4744878048781	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1966	Afrique subsaharienne	3	44
6.135	42.7969756097561	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1967	Afrique subsaharienne	3	44
6.161	43.1419512195122	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1968	Afrique subsaharienne	3	44
6.187	43.4999268292683	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1969	Afrique subsaharienne	3	44
6.214	43.8569024390244	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1970	Afrique subsaharienne	3	44
6.242	44.1933902439024	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1971	Afrique subsaharienne	3	44
6.271	44.4953902439024	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1972	Afrique subsaharienne	3	44
6.301	44.7539024390244	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1973	Afrique subsaharienne	3	44
6.333	44.9674390243902	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1974	Afrique subsaharienne	3	44
6.366	45.1399756097561	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1975	Afrique subsaharienne	3	44
6.403	45.2845121951219	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1976	Afrique subsaharienne	3	44
6.443	45.4160731707317	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1977	Afrique subsaharienne	3	44
6.487	45.5481219512195	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1978	Afrique subsaharienne	3	44
6.535	45.6846585365854	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1979	Afrique subsaharienne	3	44
6.585	45.8246829268293	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1980	Afrique subsaharienne	3	44
6.638	45.9631951219512	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1981	Afrique subsaharienne	3	44
6.693	46.0901951219512	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1982	Afrique subsaharienne	3	44
6.748	46.2006829268293	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1983	Afrique subsaharienne	3	44
6.802	46.2936585365854	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1984	Afrique subsaharienne	3	44
6.856	46.3786585365854	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1985	Afrique subsaharienne	3	44
6.907	46.4681707317073	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1986	Afrique subsaharienne	3	44
6.957	46.5677073170732	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1987	Afrique subsaharienne	3	44
7.005	46.6737804878049	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1988	Afrique subsaharienne	3	44
7.047	46.7759024390244	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1989	Afrique subsaharienne	3	44
7.084	46.8400731707317	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1990	Afrique subsaharienne	3	44
7.112	46.8238292682927	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1991	Afrique subsaharienne	3	44
7.131	46.7076341463415	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1992	Afrique subsaharienne	3	44
7.14	46.492512195122	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1993	Afrique subsaharienne	3	44
7.138	46.1999024390244	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1994	Afrique subsaharienne	3	44
7.125	45.8788048780488	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1995	Afrique subsaharienne	3	44
7.102	45.5966829268293	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1996	Afrique subsaharienne	3	44
7.068	45.4100243902439	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1997	Afrique subsaharienne	3	44
7.026	45.3557804878049	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1998	Afrique subsaharienne	3	44
6.974	45.4424146341463	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	1999	Afrique subsaharienne	3	44
6.911	45.6519024390244	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2000	Afrique subsaharienne	3	44
6.835	45.9421951219512	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2001	Afrique subsaharienne	3	44
6.746	46.2538048780488	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2002	Afrique subsaharienne	3	44
6.644	46.541243902439	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2003	Afrique subsaharienne	3	44
6.531	46.7870243902439	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2004	Afrique subsaharienne	3	44
6.409	46.9916829268293	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2005	Afrique subsaharienne	3	44
6.281	47.168756097561	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2006	Afrique subsaharienne	3	44
6.152	47.3492926829268	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2007	Afrique subsaharienne	3	44
6.023	47.5573414634146	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2008	Afrique subsaharienne	3	44
5.897	47.7969268292683	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2009	Afrique subsaharienne	3	44
5.775	48.0695853658537	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2010	Afrique subsaharienne	3	44
5.657	48.3693170731707	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	Congo, République démocratique du	2011	Afrique subsaharienne	3	44
5.84	36.4826341463415	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1960	Afrique subsaharienne	3	157
5.867	36.8957073170732	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1961	Afrique subsaharienne	3	157
5.891	37.3187804878049	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1962	Afrique subsaharienne	3	157
5.91	37.7603414634146	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1963	Afrique subsaharienne	3	157
5.925	38.2253658536585	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1964	Afrique subsaharienne	3	157
5.937	38.7263658536585	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1965	Afrique subsaharienne	3	157
5.945	39.273756097561	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1966	Afrique subsaharienne	3	157
5.95	39.8715609756098	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1967	Afrique subsaharienne	3	157
5.953	40.5182682926829	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1968	Afrique subsaharienne	3	157
5.954	41.2093902439024	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1969	Afrique subsaharienne	3	157
5.954	41.9419268292683	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1970	Afrique subsaharienne	3	157
5.954	42.7114634146342	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1971	Afrique subsaharienne	3	157
5.953	43.503	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1972	Afrique subsaharienne	3	157
5.952	44.2975609756098	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1973	Afrique subsaharienne	3	157
5.951	45.0796585365854	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1974	Afrique subsaharienne	3	157
5.95	45.832756097561	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1975	Afrique subsaharienne	3	157
5.951	46.5462926829268	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1976	Afrique subsaharienne	3	157
5.952	47.2112195121951	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1977	Afrique subsaharienne	3	157
5.953	47.8185365853659	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1978	Afrique subsaharienne	3	157
5.954	48.3547804878049	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1979	Afrique subsaharienne	3	157
5.954	48.8095365853659	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1980	Afrique subsaharienne	3	157
5.955	49.1763414634146	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1981	Afrique subsaharienne	3	157
5.956	49.4568292682927	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1982	Afrique subsaharienne	3	157
5.955	49.6525365853659	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1983	Afrique subsaharienne	3	157
5.952	49.7640243902439	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1984	Afrique subsaharienne	3	157
5.944	49.7922926829268	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1985	Afrique subsaharienne	3	157
5.927	49.7393170731707	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1986	Afrique subsaharienne	3	157
5.902	49.6130487804878	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1987	Afrique subsaharienne	3	157
5.868	49.4179756097561	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1988	Afrique subsaharienne	3	157
5.826	49.1595609756098	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1989	Afrique subsaharienne	3	157
5.78	48.8288780487805	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1990	Afrique subsaharienne	3	157
5.734	48.4149756097561	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1991	Afrique subsaharienne	3	157
5.691	47.9173902439024	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1992	Afrique subsaharienne	3	157
5.653	47.3506097560976	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1993	Afrique subsaharienne	3	157
5.622	46.7385853658537	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1994	Afrique subsaharienne	3	157
5.596	46.1062926829268	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1995	Afrique subsaharienne	3	157
5.573	45.4801707317073	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1996	Afrique subsaharienne	3	157
5.55	44.8916341463415	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1997	Afrique subsaharienne	3	157
5.522	44.3725609756098	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1998	Afrique subsaharienne	3	157
5.488	43.9533414634146	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	1999	Afrique subsaharienne	3	157
5.446	43.6633658536585	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2000	Afrique subsaharienne	3	157
5.392	43.5235365853659	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2001	Afrique subsaharienne	3	157
5.329	43.5288292682927	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2002	Afrique subsaharienne	3	157
5.256	43.6721951219512	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2003	Afrique subsaharienne	3	157
5.175	43.9461219512195	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2004	Afrique subsaharienne	3	157
5.088	44.3475609756098	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2005	Afrique subsaharienne	3	157
4.996	44.867512195122	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2006	Afrique subsaharienne	3	157
4.903	45.4825365853659	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2007	Afrique subsaharienne	3	157
4.81	46.163243902439	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2008	Afrique subsaharienne	3	157
4.719	46.8837073170732	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2009	Afrique subsaharienne	3	157
4.631	47.6184634146341	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2010	Afrique subsaharienne	3	157
4.546	48.3456097560976	République centrafricaine	République centrafricaine	République centrafricaine	République centrafricaine	2011	Afrique subsaharienne	3	157
5.88	48.5835609756098	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1960	Afrique subsaharienne	3	45
5.922	49.229512195122	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1961	Afrique subsaharienne	3	45
5.967	49.8399756097561	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1962	Afrique subsaharienne	3	45
6.012	50.4104390243902	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1963	Afrique subsaharienne	3	45
6.056	50.9404390243903	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1964	Afrique subsaharienne	3	45
6.098	51.429512195122	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1965	Afrique subsaharienne	3	45
6.138	51.8817317073171	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1966	Afrique subsaharienne	3	45
6.174	52.3031463414634	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1967	Afrique subsaharienne	3	45
6.207	52.7002682926829	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1968	Afrique subsaharienne	3	45
6.235	53.0775853658537	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1969	Afrique subsaharienne	3	45
6.259	53.4365853658537	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1970	Afrique subsaharienne	3	45
6.28	53.7786829268293	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1971	Afrique subsaharienne	3	45
6.297	54.1023414634146	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1972	Afrique subsaharienne	3	45
6.312	54.409	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1973	Afrique subsaharienne	3	45
6.321	54.7000975609756	Congo, République du	Congo, République du	Congo, République du	Congo, République du	1974	Afrique subsaharienne	3	45
